      6001
17.033333 -0.003499 -0.207967
17.066667 -0.010431 -0.205614
17.100000 -0.017285 -0.201613
17.133333 -0.024006 -0.195930
17.166667 -0.030537 -0.188523
17.200000 -0.036821 -0.179348
17.233333 -0.042799 -0.168359
17.266667 -0.048411 -0.155525
17.300000 -0.053595 -0.140829
17.333333 -0.058289 -0.124286
17.366667 -0.062432 -0.105943
17.400000 -0.065964 -0.085896
17.433333 -0.068827 -0.064290
17.466667 -0.070970 -0.041323
17.500000 -0.072347 -0.017249
17.533333 -0.072922 0.007627
17.566667 -0.072668 0.032960
17.600000 -0.071569 0.058370
17.633333 -0.069624 0.083462
17.666667 -0.066842 0.107836
17.700000 -0.063247 0.131100
17.733333 -0.058877 0.152886
17.766667 -0.053781 0.172855
17.800000 -0.048019 0.190709
17.833333 -0.041662 0.206190
17.866667 -0.034789 0.219086
17.900000 -0.027486 0.229228
17.933333 -0.019845 0.236491
17.966667 -0.011962 0.240790
18.000000 -0.003936 0.242080
18.033333 0.004133 0.240354
18.066667 0.012145 0.235641
18.100000 0.020000 0.228006
18.133333 0.027600 0.217555
18.166667 0.034852 0.204426
18.200000 0.041666 0.188801
18.233333 0.047959 0.170898
18.266667 0.053656 0.150975
18.300000 0.058689 0.129326
18.333333 0.062999 0.106277
18.366667 0.066542 0.082183
18.400000 0.069281 0.057414
18.433333 0.071195 0.032350
18.466667 0.072274 0.007365
18.500000 0.072519 -0.017182
18.533333 0.071946 -0.040963
18.566667 0.070581 -0.063683
18.600000 0.068458 -0.085099
18.633333 0.065621 -0.105012
18.666667 0.062121 -0.123277
18.700000 0.058012 -0.139796
18.733333 0.053352 -0.154512
18.766667 0.048202 -0.167406
18.800000 0.042621 -0.178485
18.833333 0.036672 -0.187775
18.866667 0.030413 -0.195313
18.900000 0.023902 -0.201140
18.933333 0.017198 -0.205295
18.966667 0.010354 -0.207807
19.000000 0.003428 -0.208696
19.033333 -0.003529 -0.207967
19.066667 -0.010461 -0.205612
19.100000 -0.017315 -0.201610
19.133333 -0.024035 -0.195927
19.166667 -0.030566 -0.188520
19.200000 -0.036850 -0.179343
19.233333 -0.042828 -0.168354
19.266667 -0.048440 -0.155519
19.300000 -0.053624 -0.140822
19.333333 -0.058318 -0.124278
19.366667 -0.062461 -0.105935
19.400000 -0.065992 -0.085887
19.433333 -0.068855 -0.064280
19.466667 -0.070997 -0.041313
19.500000 -0.072375 -0.017239
19.533333 -0.072949 0.007638
19.566667 -0.072695 0.032971
19.600000 -0.071596 0.058381
19.633333 -0.069650 0.083473
19.666667 -0.066867 0.107846
19.700000 -0.063272 0.131110
19.733333 -0.058902 0.152895
19.766667 -0.053805 0.172863
19.800000 -0.048043 0.190716
19.833333 -0.041686 0.206196
19.866667 -0.034813 0.219091
19.900000 -0.027510 0.229232
19.933333 -0.019869 0.236493
19.966667 -0.011986 0.240791
20.000000 -0.003959 0.242080
20.033333 0.004110 0.240352
20.066667 0.012122 0.235638
20.100000 0.019976 0.228003
20.133333 0.027576 0.217550
20.166667 0.034828 0.204420
20.200000 0.041642 0.188794
20.233333 0.047935 0.170890
20.266667 0.053632 0.150966
20.300000 0.058664 0.129316
20.333333 0.062974 0.106267
20.366667 0.066516 0.082172
20.400000 0.069256 0.057403
20.433333 0.071169 0.032339
20.466667 0.072247 0.007354
20.500000 0.072492 -0.017193
20.533333 0.071919 -0.040973
20.566667 0.070553 -0.063693
20.600000 0.068430 -0.085108
20.633333 0.065593 -0.105020
20.666667 0.062093 -0.123285
20.700000 0.057983 -0.139803
20.733333 0.053323 -0.154518
20.766667 0.048172 -0.167411
20.800000 0.042592 -0.178489
20.833333 0.036642 -0.187778
20.866667 0.030383 -0.195316
20.900000 0.023873 -0.201143
20.933333 0.017168 -0.205296
20.966667 0.010325 -0.207808
21.000000 0.003398 -0.208696
21.033333 -0.003559 -0.207966
21.066667 -0.010491 -0.205611
21.100000 -0.017345 -0.201608
21.133333 -0.024065 -0.195924
21.166667 -0.030596 -0.188516
21.200000 -0.036880 -0.179339
21.233333 -0.042858 -0.168349
21.266667 -0.048469 -0.155513
21.300000 -0.053653 -0.140816
21.333333 -0.058347 -0.124270
21.366667 -0.062489 -0.105927
21.400000 -0.066020 -0.085878
21.433333 -0.068883 -0.064271
21.466667 -0.071025 -0.041302
21.500000 -0.072402 -0.017228
21.533333 -0.072976 0.007649
21.566667 -0.072721 0.032982
21.600000 -0.071622 0.058392
21.633333 -0.069675 0.083484
21.666667 -0.066893 0.107857
21.700000 -0.063297 0.131120
21.733333 -0.058927 0.152904
21.766667 -0.053830 0.172872
21.800000 -0.048068 0.190723
21.833333 -0.041710 0.206202
21.866667 -0.034837 0.219096
21.900000 -0.027533 0.229235
21.933333 -0.019892 0.236496
21.966667 -0.012009 0.240792
22.000000 -0.003983 0.242080
22.033333 0.004087 0.240351
22.066667 0.012098 0.235635
22.100000 0.019953 0.227999
22.133333 0.027553 0.217544
22.166667 0.034804 0.204414
22.200000 0.041618 0.188787
22.233333 0.047911 0.170882
22.266667 0.053607 0.150957
22.300000 0.058639 0.129306
22.333333 0.062949 0.106257
22.366667 0.066491 0.082162
22.400000 0.069230 0.057393
22.433333 0.071143 0.032328
22.466667 0.072220 0.007344
22.500000 0.072465 -0.017203
22.533333 0.071892 -0.040983
22.566667 0.070526 -0.063703
22.600000 0.068402 -0.085117
22.633333 0.065565 -0.105029
22.666667 0.062064 -0.123292
22.700000 0.057954 -0.139809
22.733333 0.053294 -0.154524
22.766667 0.048143 -0.167416
22.800000 0.042563 -0.178494
22.833333 0.036613 -0.187782
22.866667 0.030353 -0.195319
22.900000 0.023843 -0.201145
22.933333 0.017138 -0.205298
22.966667 0.010295 -0.207808
23.000000 0.003368 -0.208696
23.033333 -0.003589 -0.207965
